BMI_CLASS,UNIT_NUM,STUB_NAME_NUM,STUB_LABEL_NUM,YEAR_NUM,AGE_NUM,ESTIMATE,SE,FLAG
3,2,4,3.122,3,1.0,51.1,2.0,0
3,2,4,3.122,4,1.0,53.2,1.9,0
3,2,4,3.122,5,1.0,51.0,1.5,0
3,2,4,3.122,6,1.0,54.2,1.7,0
3,2,4,3.122,7,1.0,57.6,1.7,0
3,2,4,3.122,8,1.0,56.9,1.4,0
3,2,4,3.122,9,1.0,56.1,1.4,0
3,2,4,3.122,10,1.0,55.9,1.5,1
3,2,3,3.13,1,1.0,0.0,0.0,2
3,2,3,3.13,2,1.0,0.0,0.0,2
3,2,3,3.13,3,1.0,0.0,0.0,2
3,2,3,3.13,4,1.0,0.0,0.0,2
3,2,3,3.13,5,1.0,0.0,0.0,2
3,2,3,3.13,6,1.0,0.0,0.0,2
3,2,3,3.13,7,1.0,0.0,0.0,2
3,2,3,3.13,8,1.0,11.8,0.9,0
3,2,3,3.13,9,1.0,12.7,0.9,0
3,2,3,3.13,10,1.0,15.1,1.0,1
3,2,4,3.131,1,1.0,0.0,0.0,2
3,2,4,3.131,2,1.0,0.0,0.0,2
3,2,4,3.131,3,1.0,0.0,0.0,2
3,2,4,3.131,4,1.0,0.0,0.0,2
3,2,4,3.131,5,1.0,0.0,0.0,2
3,2,4,3.131,6,1.0,0.0,0.0,2
3,2,4,3.131,7,1.0,0.0,0.0,2
3,2,4,3.131,8,1.0,11.7,1.1,0
3,2,4,3.131,9,1.0,11.7,1.1,0
3,2,4,3.131,10,1.0,14.2,1.5,1
3,2,4,3.132,1,1.0,0.0,0.0,2
3,2,4,3.132,2,1.0,0.0,0.0,2
3,2,4,3.132,3,1.0,0.0,0.0,2
3,2,4,3.132,4,1.0,0.0,0.0,2
3,2,4,3.132,5,1.0,0.0,0.0,2
3,2,4,3.132,6,1.0,0.0,0.0,2
3,2,4,3.132,7,1.0,0.0,0.0,2
3,2,4,3.132,8,1.0,11.9,1.5,0
3,2,4,3.132,9,1.0,13.6,1.2,0
3,2,4,3.132,10,1.0,16.0,1.0,1
3,2,3,3.24,1,1.0,0.0,0.0,2
3,2,3,3.24,2,1.0,0.0,0.0,2
3,2,3,3.24,3,1.0,0.0,0.0,2
3,2,3,3.24,4,1.0,0.0,0.0,2
3,2,3,3.24,5,1.0,0.0,0.0,2
3,2,3,3.24,6,1.0,38.0,1.7,0
3,2,3,3.24,7,1.0,40.1,1.4,0
3,2,3,3.24,8,1.0,42.3,1.4,0
3,2,3,3.24,9,1.0,44.8,1.5,0
3,2,3,3.24,10,1.0,45.8,1.4,1
3,2,4,3.241,1,1.0,0.0,0.0,2
3,2,4,3.241,2,1.0,0.0,0.0,2
3,2,4,3.241,3,1.0,0.0,0.0,2
3,2,4,3.241,4,1.0,0.0,0.0,2
3,2,4,3.241,5,1.0,0.0,0.0,2
3,2,4,3.241,6,1.0,34.8,2.2,0
3,2,4,3.241,7,1.0,38.2,1.7,0
3,2,4,3.241,8,1.0,39.7,1.8,0
3,2,4,3.241,9,1.0,41.2,2.0,0
3,2,4,3.241,10,1.0,44.8,1.8,1
3,2,4,3.242,1,1.0,0.0,0.0,2
3,2,4,3.242,2,1.0,0.0,0.0,2
3,2,4,3.242,3,1.0,0.0,0.0,2
3,2,4,3.242,4,1.0,0.0,0.0,2
3,2,4,3.242,5,1.0,0.0,0.0,2
3,2,4,3.242,6,1.0,41.5,1.6,0
3,2,4,3.242,7,1.0,42.1,1.5,0
3,2,4,3.242,8,1.0,45.0,1.9,0
3,2,4,3.242,9,1.0,48.4,1.8,0
3,2,4,3.242,10,1.0,46.8,1.6,1
3,2,3,3.25,1,1.0,26.4,1.1,0
3,2,3,3.25,2,1.0,31.0,1.7,0
3,2,3,3.25,3,1.0,32.7,1.9,0
3,2,3,3.25,4,1.0,34.5,1.4,0
3,2,3,3.25,5,1.0,36.2,2.1,0
3,2,3,3.25,6,1.0,39.5,2.0,0
3,2,3,3.25,7,1.0,42.5,1.5,0
3,2,3,3.25,8,1.0,45.9,1.5,0
3,2,3,3.25,9,1.0,47.7,1.5,0
3,2,3,3.25,10,1.0,50.2,1.5,1
3,2,4,3.251,1,1.0,20.6,1.2,0
3,2,4,3.251,2,1.0,26.0,1.8,0
3,2,4,3.251,3,1.0,27.8,2.4,0
3,2,4,3.251,4,1.0,29.0,1.9,0
3,2,4,3.251,5,1.0,30.9,2.6,0
3,2,4,3.251,6,1.0,35.6,2.6,0
3,2,4,3.251,7,1.0,40.2,2.1,0
3,2,4,3.251,8,1.0,43.5,2.1,0
3,2,4,3.251,9,1.0,44.4,1.9,0
3,2,4,3.251,10,1.0,49.5,1.8,1
3,2,4,3.252,1,1.0,33.3,1.3,0
3,2,4,3.252,2,1.0,37.0,2.9,0
3,2,4,3.252,3,1.0,38.5,2.6,0
3,2,4,3.252,4,1.0,41.2,2.1,0
3,2,4,3.252,5,1.0,42.9,2.1,0
3,2,4,3.252,6,1.0,44.2,1.6,0
3,2,4,3.252,7,1.0,45.2,2.2,0
3,2,4,3.252,8,1.0,48.6,2.6,0
3,2,4,3.252,9,1.0,51.3,2.0,0
3,2,4,3.252,10,1.0,50.9,2.5,1
3,2,5,5.1,1,1.0,25.9,1.3,0
3,2,5,5.1,2,1.0,33.0,1.6,0
3,2,5,5.1,3,1.0,33.0,1.6,0
3,2,5,5.1,4,1.0,34.6,1.4,0
3,2,5,5.1,5,1.0,35.4,1.5,0
3,2,5,5.1,6,1.0,36.5,1.5,0
3,2,5,5.1,7,1.0,37.0,1.4,0
3,2,5,5.1,8,1.0,38.1,1.3,0
3,2,5,5.1,9,1.0,41.2,1.6,0
3,2,5,5.1,10,1.0,43.8,1.8,1
3,2,5,5.2,1,1.0,24.3,1.3,0
3,2,5,5.2,2,1.0,32.8,1.5,0
3,2,5,5.2,3,1.0,32.6,1.3,0
3,2,5,5.2,4,1.0,35.0,1.1,0
3,2,5,5.2,6,1.0,36.8,1.2,0
3,2,5,5.2,7,1.0,40.0,1.2,0
3,2,5,5.2,8,1.0,41.9,1.4,0
3,2,5,5.2,9,1.0,41.6,1.5,0
3,2,5,5.2,10,1.0,42.0,1.6,1
3,2,5,5.3,1,1.0,22.0,1.1,0
3,2,5,5.3,2,1.0,31.8,1.6,0
3,2,5,5.3,3,1.0,33.2,1.9,0
3,2,5,5.3,4,1.0,35.5,2.0,0
3,2,5,5.3,5,1.0,35.6,1.5,0
3,2,5,5.3,6,1.0,36.8,1.0,0
3,2,5,5.3,7,1.0,37.1,1.3,0
3,2,5,5.3,8,1.0,38.8,1.4,0
3,2,5,5.3,9,1.0,41.6,1.6,0
3,2,5,5.3,10,1.0,42.9,1.6,1
3,2,5,5.4,1,1.0,19.3,1.2,0
3,2,5,5.4,2,1.0,27.2,1.4,0
3,2,5,5.4,3,1.0,28.6,1.2,0
3,2,5,5.4,4,1.0,30.7,1.3,0
3,2,5,5.4,5,1.0,31.7,1.2,0
3,2,5,5.4,6,1.0,32.4,1.3,0
3,2,5,5.4,7,1.0,31.7,1.7,0
3,2,5,5.4,8,1.0,31.1,1.6,0
3,2,5,5.4,9,1.0,34.6,1.5,0
3,2,5,5.4,10,1.0,39.4,1.9,1
3,2,6,6.11,1,1.1,14.1,1.0,0
3,2,6,6.11,2,1.1,21.7,1.2,0
3,2,6,6.11,3,1.1,23.2,1.5,0
3,2,6,6.11,4,1.1,26.2,2.1,0
3,2,6,6.11,5,1.1,25.4,1.9,0
3,2,6,6.11,6,1.1,27.1,1.4,0
3,2,6,6.11,7,1.1,28.9,1.7,0
3,2,6,6.11,8,1.1,28.5,1.7,0
3,2,6,6.11,9,1.1,30.7,2.0,0
3,2,6,6.11,10,1.1,37.2,2.9,1
3,2,6,6.12,1,1.2,21.3,1.2,0
3,2,6,6.12,2,1.2,28.5,1.8,0
3,2,6,6.12,3,1.2,33.8,1.8,0
3,2,6,6.12,4,1.2,37.0,1.9,0
3,2,6,6.12,5,1.2,35.9,2.1,0
3,2,6,6.12,6,1.2,37.2,2.5,0
3,2,6,6.12,7,1.2,38.1,2.2,0
3,2,6,6.12,8,1.2,39.8,1.4,0
3,2,6,6.12,9,1.2,43.1,2.3,0
3,2,6,6.12,10,1.2,42.5,2.8,1
3,2,6,6.13,1,1.3,23.2,1.7,0
3,2,6,6.13,2,1.3,30.6,1.8,0
3,2,6,6.13,3,1.3,31.8,1.5,0
3,2,6,6.13,4,1.3,34.6,2.0,0
3,2,6,6.13,5,1.3,35.9,2.4,0
4,2,2,2.1,10,1.0,24.4,1.4,1
3,2,6,6.13,6,1.3,36.6,2.2,0
3,2,6,6.13,7,1.3,38.1,2.1,0
3,2,6,6.13,8,1.3,36.6,2.5,0
3,2,6,6.13,9,1.3,38.0,2.5,0
3,2,6,6.13,10,1.3,42.9,2.5,1
3,2,6,6.14,1,1.4,27.2,2.2,0
3,2,6,6.14,2,1.4,35.5,2.4,0
3,2,6,6.14,3,1.4,36.0,2.5,0
3,2,6,6.14,4,1.4,39.3,3.2,0
3,2,6,6.14,5,1.4,40.4,2.5,0
3,2,6,6.14,6,1.4,37.3,2.5,0
3,2,6,6.14,7,1.4,38.1,2.7,0
3,2,6,6.14,8,1.4,38.1,2.4,0
3,2,6,6.14,9,1.4,39.3,2.8,0
3,2,6,6.14,10,1.4,43.9,3.0,1
3,2,6,6.15,1,1.5,24.1,1.8,0
3,2,6,6.15,2,1.5,31.9,2.3,0
3,2,6,6.15,3,1.5,32.1,2.1,0
3,2,6,6.15,4,1.5,33.0,2.0,0
3,2,6,6.15,5,1.5,36.2,2.1,0
3,2,6,6.15,6,1.5,41.5,2.2,0
3,2,6,6.15,7,1.5,36.4,2.3,0
3,2,6,6.15,8,1.5,36.2,3.2,0
3,2,6,6.15,9,1.5,40.2,3.1,0
3,2,6,6.15,10,1.5,41.9,3.5,1
4,2,2,2.2,1,1.0,14.5,0.5,0
3,2,6,6.16,1,1.6,13.2,2.1,0
3,2,6,6.16,2,1.6,18.0,2.2,0
3,2,6,6.16,3,1.6,19.9,1.7,0
3,2,6,6.16,4,1.6,24.0,1.9,0
3,2,6,6.16,5,1.6,25.6,2.0,0
3,2,6,6.16,6,1.6,26.6,1.7,0
3,2,6,6.16,7,1.6,27.4,1.8,0
3,2,6,6.16,8,1.6,26.8,2.0,0
3,2,6,6.16,9,1.6,28.0,2.5,0
3,2,6,6.16,10,1.6,31.8,2.6,1
3,2,6,6.21,1,1.1,18.5,1.1,0
3,2,6,6.21,2,1.1,28.3,1.8,0
3,2,6,6.21,3,1.1,28.6,1.7,0
3,2,6,6.21,4,1.1,28.4,1.6,0
3,2,6,6.21,5,1.1,31.4,1.9,0
3,2,6,6.21,6,1.1,30.4,1.8,0
3,2,6,6.21,7,1.1,30.0,1.3,0
3,2,6,6.21,8,1.1,33.4,1.3,0
3,2,6,6.21,9,1.1,34.8,1.3,0
3,2,6,6.21,10,1.1,35.6,2.2,1
3,2,6,6.22,1,1.2,25.5,2.1,0
3,2,6,6.22,2,1.2,32.1,1.9,0
3,2,6,6.22,3,1.2,33.3,1.8,0
3,2,6,6.22,4,1.2,36.1,2.5,0
3,2,6,6.22,5,1.2,36.7,2.5,0
3,2,6,6.22,6,1.2,37.1,1.8,0
3,2,6,6.22,7,1.2,36.0,1.6,0
3,2,6,6.22,8,1.2,39.1,1.5,0
3,2,6,6.22,9,1.2,43.4,2.2,0
3,2,6,6.22,10,1.2,45.0,2.7,1
3,2,6,6.23,1,1.3,32.4,1.9,0
3,2,6,6.23,2,1.3,36.9,2.4,0
3,2,6,6.23,3,1.3,38.0,1.9,0
3,2,6,6.23,4,1.3,40.0,2.1,0
3,2,6,6.23,5,1.3,39.1,2.4,0
3,2,6,6.23,6,1.3,36.9,2.4,0
3,2,6,6.23,7,1.3,38.3,2.0,0
3,2,6,6.23,8,1.3,41.7,2.4,0
3,2,6,6.23,9,1.3,42.9,2.7,0
3,2,6,6.23,10,1.3,43.1,2.8,1
3,2,6,6.24,1,1.4,33.7,1.8,0
3,2,6,6.24,2,1.4,42.1,3.0,0
3,2,6,6.24,3,1.4,39.0,2.4,0
3,2,6,6.24,4,1.4,41.0,1.9,0
3,2,6,6.24,5,1.4,42.3,1.6,0
3,2,6,6.24,6,1.4,43.4,1.9,0
3,2,6,6.24,7,1.4,42.9,3.3,0
3,2,6,6.24,8,1.4,44.4,3.2,0
3,2,6,6.24,9,1.4,48.2,2.6,0
3,2,6,6.24,10,1.4,46.2,2.6,1
3,2,6,6.25,1,1.5,26.9,1.5,0
3,2,6,6.25,2,1.5,39.3,3.2,0
3,2,6,6.25,3,1.5,37.9,2.6,0
3,2,6,6.25,4,1.5,36.4,2.5,0
3,2,6,6.25,5,1.5,35.6,3.2,0
3,2,6,6.25,6,1.5,40.3,2.9,0
3,2,6,6.25,7,1.5,44.2,2.5,0
3,2,6,6.25,8,1.5,40.7,2.5,0
3,2,6,6.25,9,1.5,43.5,2.6,0
3,2,6,6.25,10,1.5,45.9,3.2,1
3,2,6,6.26,1,1.6,19.2,1.3,0
3,2,6,6.26,2,1.6,23.6,2.2,0
3,2,6,6.26,3,1.6,23.2,2.2,0
3,2,6,6.26,4,1.6,24.2,2.3,0
3,2,6,6.26,5,1.6,25.9,2.2,0
3,2,6,6.26,6,1.6,28.7,2.4,0
3,2,6,6.26,7,1.6,29.8,2.7,0
3,2,6,6.26,8,1.6,30.5,2.6,0
3,2,6,6.26,9,1.6,32.7,2.6,0
3,2,6,6.26,10,1.6,36.1,2.7,1
4,1,1,1.1,1,1.0,14.8,0.4,0
4,1,1,1.1,2,1.0,17.9,0.5,0
4,1,1,1.1,3,1.0,19.3,0.5,0
4,1,1,1.1,4,1.0,19.8,0.5,0
4,1,1,1.1,5,1.0,19.5,0.5,0
4,1,1,1.1,6,1.0,19.9,0.5,0
4,1,1,1.1,7,1.0,20.4,0.6,0
4,1,1,1.1,8,1.0,20.6,0.6,0
4,1,1,1.1,9,1.0,21.2,0.6,0
4,1,1,1.1,10,1.0,22.0,0.8,1
4,1,2,2.1,1,1.0,14.9,0.7,0
4,1,2,2.1,2,1.0,18.2,0.6,0
4,1,2,2.1,3,1.0,20.3,0.7,0
4,1,2,2.1,4,1.0,21.8,0.9,0
4,1,2,2.1,5,1.0,21.6,0.8,0
4,1,2,2.1,6,1.0,22.3,0.7,0
4,1,2,2.1,7,1.0,22.3,0.8,0
4,1,2,2.1,8,1.0,22.0,0.8,0
4,1,2,2.1,9,1.0,23.1,1.0,0
4,1,2,2.1,10,1.0,24.4,1.3,1
4,1,2,2.2,1,1.0,14.7,0.6,0
4,1,2,2.2,2,1.0,17.6,0.9,0
4,1,2,2.2,3,1.0,18.2,0.9,0
4,1,2,2.2,4,1.0,17.9,0.7,0
4,1,2,2.2,5,1.0,17.5,0.5,0
4,1,2,2.2,6,1.0,17.6,0.6,0
4,1,2,2.2,7,1.0,18.5,0.7,0
4,1,2,2.2,8,1.0,19.3,0.7,0
4,1,2,2.2,9,1.0,19.4,0.6,0
4,1,2,2.2,10,1.0,19.6,0.7,1
4,1,3,3.11,1,1.0,14.0,0.5,0
4,1,3,3.11,2,1.0,17.6,0.6,0
4,1,3,3.11,3,1.0,19.2,0.6,0
4,1,3,3.11,4,1.0,19.3,0.7,0
4,1,3,3.11,5,1.0,18.8,0.6,0
4,1,3,3.11,6,1.0,19.2,0.6,0
4,1,3,3.11,7,1.0,19.5,0.8,0
4,1,3,3.11,8,1.0,19.6,0.9,0
4,1,3,3.11,9,1.0,20.5,0.9,0
4,1,3,3.11,10,1.0,21.8,1.1,1
4,1,4,3.111,1,1.0,14.9,0.8,0
4,1,4,3.111,2,1.0,18.9,0.7,0
4,1,4,3.111,3,1.0,21.0,0.8,0
4,1,4,3.111,4,1.0,21.6,1.0,0
4,1,4,3.111,5,1.0,21.4,1.0,0
4,1,4,3.111,6,1.0,22.7,1.0,0
4,1,4,3.111,7,1.0,22.5,1.1,0
4,1,4,3.111,8,1.0,21.4,1.2,0
4,1,4,3.111,9,1.0,23.0,1.5,0
4,1,4,3.111,10,1.0,25.2,2.0,1
4,1,4,3.112,1,1.0,13.2,0.6,0
4,1,4,3.112,2,1.0,16.2,1.0,0
4,1,4,3.112,3,1.0,17.4,1.2,0
4,2,2,2.2,2,1.0,17.7,0.8,0
4,1,4,3.112,4,1.0,17.0,1.0,0
4,1,4,3.112,5,1.0,16.4,0.6,0
4,1,4,3.112,6,1.0,15.9,0.7,0
4,1,4,3.112,7,1.0,16.5,1.1,0
4,1,4,3.112,8,1.0,17.9,1.0,0
4,1,4,3.112,9,1.0,18.0,0.9,0
4,1,4,3.112,10,1.0,18.4,1.2,1
4,1,3,3.12,1,1.0,17.3,0.7,0
4,1,3,3.12,2,1.0,19.0,0.9,0
4,1,3,3.12,3,1.0,21.9,0.8,0
4,1,3,3.12,4,1.0,23.1,0.8,0
4,1,3,3.12,5,1.0,22.8,1.2,0
4,1,3,3.12,6,1.0,23.0,1.3,0
4,1,3,3.12,7,1.0,24.3,1.0,0
4,1,3,3.12,8,1.0,23.5,1.1,0
4,1,3,3.12,9,1.0,22.6,1.2,0
4,1,3,3.12,10,1.0,22.3,1.0,1
4,1,4,3.121,1,1.0,14.2,0.8,0
4,1,4,3.121,2,1.0,16.1,1.3,0
4,1,4,3.121,3,1.0,18.8,1.7,0
4,1,4,3.121,4,1.0,22.4,1.7,0
4,1,3,3.13,6,1.0,0.0,0.0,2
4,1,4,3.121,5,1.0,23.3,1.6,0
4,1,4,3.121,6,1.0,20.8,1.4,0
4,1,4,3.121,7,1.0,19.9,1.0,0
4,1,4,3.121,8,1.0,22.0,1.2,0
4,1,4,3.121,9,1.0,21.9,1.2,0
4,1,4,3.121,10,1.0,21.0,1.1,1
4,1,4,3.122,1,1.0,19.6,1.2,0
4,1,4,3.122,2,1.0,21.6,1.5,0
4,1,4,3.122,3,1.0,24.5,1.3,0
4,1,4,3.122,4,1.0,23.8,1.2,0
4,1,4,3.122,5,1.0,22.3,1.3,0
4,1,4,3.122,6,1.0,24.8,1.6,0
4,1,4,3.122,7,1.0,27.7,1.5,0
4,1,4,3.122,8,1.0,24.9,1.5,0
4,1,4,3.122,9,1.0,23.3,1.5,0
4,1,4,3.122,10,1.0,23.3,1.2,1
4,1,3,3.13,1,1.0,0.0,0.0,2
4,1,3,3.13,2,1.0,0.0,0.0,2
4,1,3,3.13,3,1.0,0.0,0.0,2
4,1,3,3.13,4,1.0,0.0,0.0,2
4,1,3,3.13,5,1.0,0.0,0.0,2
4,1,3,3.13,7,1.0,0.0,0.0,2
4,1,3,3.13,8,1.0,9.3,0.8,0
4,1,3,3.13,9,1.0,10.0,0.7,0
4,1,3,3.13,10,1.0,11.5,0.9,1
4,1,4,3.131,1,1.0,0.0,0.0,2
4,1,4,3.131,2,1.0,0.0,0.0,2
4,1,4,3.131,3,1.0,0.0,0.0,2
4,1,4,3.131,4,1.0,0.0,0.0,2
4,1,4,3.131,5,1.0,0.0,0.0,2
4,1,4,3.131,6,1.0,0.0,0.0,2
4,1,4,3.131,7,1.0,0.0,0.0,2
4,1,4,3.131,8,1.0,9.4,1.0,0
4,1,4,3.131,9,1.0,9.4,0.9,0
4,1,4,3.131,10,1.0,10.8,1.3,1
4,1,4,3.132,1,1.0,0.0,0.0,2
4,1,4,3.132,2,1.0,0.0,0.0,2
4,1,4,3.132,3,1.0,0.0,0.0,2
4,1,4,3.132,4,1.0,0.0,0.0,2
4,1,4,3.132,5,1.0,0.0,0.0,2
4,1,4,3.132,6,1.0,0.0,0.0,2
4,1,4,3.132,7,1.0,0.0,0.0,2
4,1,4,3.132,8,1.0,8.9,1.2,0
4,1,5,5.1,6,1.0,19.8,1.3,0
4,1,4,3.132,9,1.0,10.4,1.1,0
4,1,4,3.132,10,1.0,12.0,1.0,1
4,1,3,3.24,1,1.0,0.0,0.0,2
4,1,3,3.24,2,1.0,0.0,0.0,2
4,1,3,3.24,3,1.0,0.0,0.0,2
4,1,3,3.24,4,1.0,0.0,0.0,2
4,1,3,3.24,5,1.0,0.0,0.0,2
4,1,3,3.24,6,1.0,23.7,1.1,0
4,1,3,3.24,7,1.0,25.2,0.8,0
4,1,3,3.24,8,1.0,25.6,0.9,0
4,1,3,3.24,9,1.0,25.7,0.9,0
4,1,3,3.24,10,1.0,25.2,0.8,1
4,1,4,3.241,1,1.0,0.0,0.0,2
4,1,4,3.241,2,1.0,0.0,0.0,2
4,1,4,3.241,3,1.0,0.0,0.0,2
4,1,4,3.241,4,1.0,0.0,0.0,2
4,1,4,3.241,5,1.0,0.0,0.0,2
4,1,4,3.241,6,1.0,23.9,1.3,0
4,1,4,3.241,7,1.0,26.8,1.2,0
4,1,4,3.241,8,1.0,27.2,1.2,0
4,1,4,3.241,9,1.0,26.2,1.4,0
4,1,4,3.241,10,1.0,27.6,1.4,1
4,1,4,3.242,1,1.0,0.0,0.0,2
4,1,4,3.242,2,1.0,0.0,0.0,2
4,1,4,3.242,3,1.0,0.0,0.0,2
4,1,4,3.242,4,1.0,0.0,0.0,2
4,1,4,3.242,5,1.0,0.0,0.0,2
4,1,4,3.242,6,1.0,23.5,1.1,0
4,1,4,3.242,7,1.0,23.6,0.9,0
4,1,4,3.242,8,1.0,24.1,1.2,0
4,1,4,3.242,9,1.0,24.9,1.2,0
4,1,4,3.242,10,1.0,22.7,1.0,1
4,1,3,3.25,1,1.0,20.3,0.9,0
4,1,3,3.25,2,1.0,21.1,1.5,0
4,1,3,3.25,3,1.0,22.0,1.0,0
4,1,3,3.25,4,1.0,22.8,0.8,0
4,1,3,3.25,5,1.0,23.0,1.4,0
4,1,3,3.25,6,1.0,24.8,1.4,0
4,1,3,3.25,7,1.0,26.2,0.9,0
4,1,3,3.25,8,1.0,26.9,1.1,0
4,1,3,3.25,9,1.0,26.6,1.0,0
4,1,3,3.25,10,1.0,26.5,0.9,1
4,1,4,3.251,1,1.0,18.9,0.8,0
4,1,4,3.251,2,1.0,19.5,1.6,0
4,1,4,3.251,3,1.0,21.9,1.5,0
4,1,4,3.251,4,1.0,22.0,1.4,0
4,1,4,3.251,5,1.0,21.9,1.5,0
4,1,4,3.251,6,1.0,24.7,1.4,0
4,1,4,3.251,7,1.0,28.3,1.5,0
4,1,4,3.251,8,1.0,29.7,1.8,0
4,1,4,3.251,9,1.0,28.2,1.7,0
4,1,4,3.251,10,1.0,30.3,1.8,1
4,1,4,3.252,1,1.0,22.0,1.3,0
4,1,4,3.252,2,1.0,22.9,2.0,0
4,1,4,3.252,3,1.0,22.2,1.3,0
4,1,4,3.252,4,1.0,23.6,1.0,0
4,1,4,3.252,5,1.0,24.1,1.5,0
4,1,4,3.252,6,1.0,24.9,1.4,0
4,1,4,3.252,7,1.0,24.0,1.1,0
4,1,4,3.252,8,1.0,23.8,1.8,0
4,1,4,3.252,9,1.0,24.9,1.5,0
4,1,4,3.252,10,1.0,22.5,1.2,1
4,1,5,5.1,1,1.0,16.6,1.1,0
4,1,5,5.1,2,1.0,17.3,1.5,0
4,1,5,5.1,3,1.0,17.7,1.5,0
4,1,5,5.1,4,1.0,19.3,1.1,0
4,1,5,5.1,5,1.0,18.6,1.4,0
4,1,5,5.1,7,1.0,21.1,1.0,0
4,1,5,5.1,8,1.0,20.7,0.9,0
4,1,5,5.1,9,1.0,20.9,1.1,0
4,1,5,5.1,10,1.0,21.6,1.5,1
4,1,5,5.2,1,1.0,16.1,0.8,0
4,1,5,5.2,2,1.0,17.7,0.9,0
4,1,5,5.2,3,1.0,18.2,1.1,0
4,1,5,5.2,4,1.0,20.6,0.9,0
4,1,5,5.2,5,1.0,21.4,1.1,0
4,1,5,5.2,6,1.0,19.8,1.1,0
4,1,5,5.2,7,1.0,20.1,0.9,0
4,1,5,5.2,8,1.0,21.7,1.0,0
4,1,5,5.2,9,1.0,22.3,1.0,0
4,1,5,5.2,10,1.0,21.5,1.2,1
4,1,5,5.3,1,1.0,14.5,0.8,0
4,1,5,5.3,2,1.0,19.8,1.2,0
4,1,5,5.3,3,1.0,21.7,1.4,0
4,1,5,5.3,4,1.0,21.6,1.3,0
4,1,5,5.3,5,1.0,20.0,1.0,0
4,1,5,5.3,6,1.0,20.2,0.8,0
4,1,5,5.3,7,1.0,21.7,1.0,0
4,1,5,5.3,8,1.0,22.7,1.2,0
4,1,5,5.3,9,1.0,22.7,1.2,0
4,1,5,5.3,10,1.0,23.2,1.4,1
4,1,5,5.4,1,1.0,13.3,0.8,0
4,1,5,5.4,2,1.0,16.6,0.9,0
4,1,5,5.4,3,1.0,18.1,1.0,0
4,1,5,5.4,4,1.0,18.0,1.1,0
4,1,5,5.4,5,1.0,18.0,0.9,0
4,1,5,5.4,6,1.0,19.4,1.1,0
4,1,5,5.4,7,1.0,18.7,1.2,0
