BMI_CLASS,UNIT_NUM,STUB_NAME_NUM,STUB_LABEL_NUM,YEAR_NUM,AGE_NUM,ESTIMATE,SE,FLAG
5,1,4,3.242,2,1.0,0.0,0.0,2
5,1,4,3.242,3,1.0,0.0,0.0,2
5,1,4,3.242,4,1.0,0.0,0.0,2
5,1,4,3.242,5,1.0,0.0,0.0,2
5,1,4,3.242,6,1.0,12.0,0.6,0
5,1,4,3.242,7,1.0,12.5,0.8,0
5,1,4,3.242,8,1.0,13.5,1.2,0
5,1,4,3.242,9,1.0,13.8,1.0,0
5,1,4,3.242,10,1.0,13.4,0.9,1
5,1,3,3.25,1,1.0,6.1,0.5,0
5,1,3,3.25,2,1.0,7.4,0.5,0
5,1,3,3.25,3,1.0,7.6,0.8,0
5,1,3,3.25,4,1.0,8.0,0.7,0
5,1,3,3.25,5,1.0,9.2,0.6,0
5,1,3,3.25,6,1.0,9.8,0.5,0
5,1,3,3.25,7,1.0,11.0,0.6,0
5,1,3,3.25,8,1.0,12.4,1.0,0
5,1,3,3.25,9,1.0,12.3,0.9,0
5,1,3,3.25,10,1.0,13.5,0.8,1
5,1,4,3.251,1,1.0,3.8,0.5,0
5,1,4,3.251,2,1.0,5.4,0.8,0
5,1,4,3.251,3,1.0,4.8,0.9,0
5,1,4,3.251,4,1.0,5.1,0.9,0
5,1,4,3.251,5,1.0,6.3,1.0,0
5,1,4,3.251,6,1.0,7.2,0.9,0
5,1,4,3.251,7,1.0,7.7,0.9,0
5,1,4,3.251,8,1.0,8.3,0.9,0
5,1,4,3.251,9,1.0,9.2,1.0,0
5,1,4,3.251,10,1.0,12.3,1.4,1
5,1,4,3.252,1,1.0,8.4,1.1,0
5,1,4,3.252,2,1.0,9.4,0.7,0
5,1,4,3.252,3,1.0,10.4,1.2,0
5,1,4,3.252,4,1.0,11.2,1.3,0
5,1,4,3.252,5,1.0,12.7,1.1,0
5,1,4,3.252,6,1.0,12.9,0.8,0
5,1,4,3.252,7,1.0,14.6,1.0,0
5,1,4,3.252,8,1.0,16.6,1.7,0
5,1,5,5.3,3,1.0,7.9,0.7,0
5,1,4,3.252,9,1.0,15.5,1.3,0
5,1,4,3.252,10,1.0,15.0,1.4,1
5,1,5,5.1,1,1.0,6.8,0.6,0
5,1,5,5.1,2,1.0,9.6,1.1,0
5,1,5,5.1,3,1.0,8.4,1.0,0
5,1,5,5.1,4,1.0,8.6,0.7,0
5,1,5,5.1,5,1.0,10.5,0.8,0
5,1,5,5.1,6,1.0,10.0,0.8,0
5,1,5,5.1,7,1.0,9.6,0.7,0
5,1,5,5.1,8,1.0,10.1,0.7,0
5,1,5,5.1,9,1.0,11.0,0.8,0
5,1,5,5.1,10,1.0,12.0,0.9,1
5,1,5,5.2,1,1.0,6.5,0.8,0
5,1,5,5.2,2,1.0,9.7,1.3,0
5,1,5,5.2,3,1.0,8.5,0.9,0
5,1,5,5.2,4,1.0,9.0,0.9,0
5,1,5,5.2,5,1.0,9.8,0.9,0
5,1,5,5.2,6,1.0,9.4,0.6,0
5,1,5,5.2,7,1.0,10.2,0.5,0
5,1,5,5.2,8,1.0,11.0,0.5,0
5,1,5,5.2,9,1.0,10.1,0.7,0
5,1,5,5.2,10,1.0,10.7,0.9,1
5,1,5,5.3,1,1.0,5.2,0.5,0
5,1,5,5.3,2,1.0,7.5,0.7,0
5,1,5,5.3,4,1.0,8.8,0.9,0
5,1,5,5.3,5,1.0,9.0,0.9,0
5,1,5,5.3,6,1.0,10.3,0.7,0
5,1,5,5.3,7,1.0,9.4,0.8,0
5,1,5,5.3,8,1.0,9.4,0.7,0
5,1,5,5.3,9,1.0,11.3,0.8,0
5,1,5,5.3,10,1.0,10.4,0.8,1
5,1,5,5.4,1,1.0,3.6,0.5,0
5,1,5,5.4,2,1.0,5.7,0.5,0
5,1,5,5.4,3,1.0,5.2,0.5,0
5,1,5,5.4,4,1.0,6.7,0.6,0
5,1,5,5.4,5,1.0,7.3,0.5,0
5,1,5,5.4,6,1.0,7.6,0.4,0
5,1,5,5.4,7,1.0,7.1,0.5,0
5,1,5,5.4,8,1.0,6.5,0.6,0
5,1,5,5.4,9,1.0,8.1,0.8,0
5,1,5,5.4,10,1.0,10.2,1.0,1
5,2,1,1.1,1,1.0,5.1,0.4,0
5,2,1,1.1,2,1.0,7.7,0.4,0
5,2,1,1.1,3,1.0,7.2,0.4,0
5,2,1,1.1,4,1.0,8.2,0.4,0
5,2,1,1.1,5,1.0,8.8,0.4,0
5,2,1,1.1,6,1.0,8.8,0.3,0
5,2,1,1.1,7,1.0,8.6,0.3,0
5,2,1,1.1,8,1.0,8.8,0.3,0
5,2,1,1.1,9,1.0,9.9,0.4,0
5,2,1,1.1,10,1.0,10.7,0.5,1
5,2,2,2.1,1,1.0,3.5,0.4,0
5,2,2,2.1,2,1.0,6.0,0.5,0
5,2,2,2.1,3,1.0,6.0,0.5,0
5,2,2,2.1,4,1.0,7.0,0.5,0
5,2,2,2.1,5,1.0,7.0,0.5,0
5,2,2,2.1,6,1.0,7.3,0.5,0
5,2,2,2.1,7,1.0,7.8,0.6,0
5,2,2,2.1,8,1.0,7.5,0.4,0
5,2,2,2.1,9,1.0,8.2,0.4,0
5,2,2,2.1,10,1.0,9.9,0.7,1
5,2,2,2.2,1,1.0,6.6,0.5,0
5,2,2,2.2,2,1.0,9.3,0.5,0
5,2,2,2.2,3,1.0,8.4,0.5,0
5,2,2,2.2,4,1.0,9.4,0.5,0
5,2,2,2.2,5,1.0,10.5,0.5,0
5,2,2,2.2,6,1.0,10.3,0.4,0
5,2,2,2.2,7,1.0,9.4,0.4,0
5,2,2,2.2,8,1.0,10.1,0.4,0
5,2,2,2.2,9,1.0,11.5,0.5,0
5,2,2,2.2,10,1.0,11.4,0.7,1
5,2,3,3.11,1,1.0,4.8,0.5,0
5,2,3,3.11,2,1.0,7.5,0.4,0
5,2,3,3.11,3,1.0,6.9,0.4,0
5,2,3,3.11,4,1.0,8.0,0.5,0
5,2,3,3.11,5,1.0,8.7,0.5,0
5,2,3,3.11,6,1.0,8.7,0.4,0
5,2,3,3.11,7,1.0,8.4,0.4,0
5,2,3,3.11,8,1.0,8.5,0.4,0
5,2,3,3.11,9,1.0,9.4,0.5,0
5,2,3,3.11,10,1.0,10.3,0.6,1
5,2,4,3.111,1,1.0,3.4,0.5,0
5,2,4,3.111,2,1.0,5.9,0.7,0
5,2,4,3.111,3,1.0,6.1,0.7,0
5,2,4,3.111,4,1.0,7.4,0.7,0
5,2,4,3.111,5,1.0,7.2,0.7,0
5,2,4,3.111,6,1.0,7.4,0.6,0
5,2,4,3.111,7,1.0,7.8,0.7,0
5,2,4,3.111,8,1.0,7.6,0.6,0
5,2,4,3.111,9,1.0,8.2,0.6,0
5,2,4,3.111,10,1.0,10.1,0.9,1
5,2,4,3.112,1,1.0,6.2,0.6,0
5,2,4,3.112,2,1.0,9.1,0.5,0
5,2,4,3.112,3,1.0,7.7,0.5,0
5,2,4,3.112,4,1.0,8.5,0.6,0
5,2,4,3.112,5,1.0,10.0,0.6,0
5,2,4,3.112,6,1.0,9.9,0.6,0
5,2,4,3.112,7,1.0,8.9,0.6,0
5,2,4,3.112,8,1.0,9.4,0.6,0
5,2,4,3.112,9,1.0,10.6,0.7,0
5,2,4,3.112,10,1.0,10.6,0.9,1
5,2,3,3.12,1,1.0,7.6,0.6,0
5,2,3,3.12,2,1.0,11.1,1.0,0
5,2,3,3.12,3,1.0,10.4,0.9,0
5,2,3,3.12,4,1.0,11.7,0.8,0
5,2,3,3.12,5,1.0,11.6,0.9,0
5,2,3,3.12,6,1.0,11.9,0.9,0
5,2,3,3.12,7,1.0,12.1,0.6,0
5,2,3,3.12,8,1.0,12.5,0.4,0
5,2,3,3.12,9,1.0,13.4,0.6,0
5,2,3,3.12,10,1.0,13.8,0.7,1
5,2,4,3.121,1,1.0,4.2,0.5,0
5,2,4,3.121,2,1.0,8.2,1.3,0
5,2,4,3.121,3,1.0,7.4,1.1,0
5,2,4,3.121,4,1.0,7.5,0.9,0
5,2,4,3.121,5,1.0,7.7,1.0,0
5,2,4,3.121,6,1.0,10.2,1.0,0
5,2,4,3.121,7,1.0,11.1,1.0,0
5,2,4,3.121,8,1.0,9.1,0.8,0
5,2,4,3.121,9,1.0,8.8,0.6,0
5,2,4,3.121,10,1.0,10.6,1.1,1
5,2,4,3.122,1,1.0,10.4,0.8,0
5,2,4,3.122,2,1.0,13.5,1.7,0
5,2,4,3.122,3,1.0,12.9,1.6,0
5,2,4,3.122,4,1.0,15.3,1.7,0
5,2,4,3.122,5,1.0,14.8,1.5,0
5,2,4,3.122,6,1.0,13.3,1.3,0
5,2,4,3.122,7,1.0,12.9,1.1,0
5,2,4,3.122,8,1.0,15.4,0.8,0
5,2,4,3.122,9,1.0,17.3,0.8,0
5,2,4,3.122,10,1.0,16.4,1.0,1
5,2,3,3.13,1,1.0,0.0,0.0,2
5,2,3,3.13,2,1.0,0.0,0.0,2
5,2,3,3.13,3,1.0,0.0,0.0,2
5,2,3,3.13,4,1.0,0.0,0.0,2
5,2,3,3.13,5,1.0,0.0,0.0,2
5,2,3,3.13,6,1.0,0.0,0.0,2
5,2,3,3.13,7,1.0,0.0,0.0,2
5,2,3,3.13,8,1.0,1.9,0.3,0
5,2,3,3.13,9,1.0,2.2,0.4,0
5,2,3,3.13,10,1.0,2.2,0.4,1
5,2,4,3.131,1,1.0,0.0,0.0,2
5,2,4,3.131,2,1.0,0.0,0.0,2
5,2,5,5.2,5,1.0,9.3,0.9,0
5,2,4,3.131,3,1.0,0.0,0.0,2
5,2,4,3.131,4,1.0,0.0,0.0,2
5,2,4,3.131,5,1.0,0.0,0.0,2
5,2,4,3.131,6,1.0,0.0,0.0,2
5,2,4,3.131,7,1.0,0.0,0.0,2
5,2,4,3.131,8,1.0,0.0,0.0,3
5,2,4,3.131,9,1.0,1.4,0.5,0
5,2,4,3.131,10,1.0,1.3,0.5,1
5,2,4,3.132,1,1.0,0.0,0.0,2
5,2,4,3.132,2,1.0,0.0,0.0,2
5,2,4,3.132,3,1.0,0.0,0.0,2
5,2,4,3.132,4,1.0,0.0,0.0,2
5,2,4,3.132,5,1.0,0.0,0.0,2
5,2,4,3.132,6,1.0,0.0,0.0,2
5,2,4,3.132,7,1.0,0.0,0.0,2
5,2,4,3.132,8,1.0,2.1,0.6,3
5,2,4,3.132,9,1.0,2.9,0.6,0
5,2,4,3.132,10,1.0,3.0,0.5,1
5,2,3,3.24,1,1.0,0.0,0.0,2
5,2,3,3.24,2,1.0,0.0,0.0,2
5,2,3,3.24,3,1.0,0.0,0.0,2
5,2,3,3.24,4,1.0,0.0,0.0,2
5,2,3,3.24,5,1.0,0.0,0.0,2
5,2,3,3.24,6,1.0,9.7,0.5,0
5,2,3,3.24,7,1.0,9.9,0.6,0
5,2,3,3.24,8,1.0,10.3,0.8,0
5,2,3,3.24,9,1.0,11.2,0.8,0
5,2,3,3.24,10,1.0,12.1,0.7,1
5,2,4,3.241,1,1.0,0.0,0.0,2
5,2,4,3.241,2,1.0,0.0,0.0,2
5,2,4,3.241,3,1.0,0.0,0.0,2
5,2,4,3.241,4,1.0,0.0,0.0,2
5,2,4,3.241,5,1.0,0.0,0.0,2
5,2,4,3.241,6,1.0,7.6,0.8,0
5,2,4,3.241,7,1.0,7.8,0.8,0
5,2,4,3.241,8,1.0,7.6,0.9,0
5,2,4,3.241,9,1.0,9.0,1.0,0
5,2,4,3.241,10,1.0,11.2,1.1,1
5,2,4,3.242,1,1.0,0.0,0.0,2
5,2,4,3.242,2,1.0,0.0,0.0,2
5,2,4,3.242,3,1.0,0.0,0.0,2
5,2,4,3.242,4,1.0,0.0,0.0,2
5,2,4,3.242,5,1.0,0.0,0.0,2
5,2,4,3.242,6,1.0,12.0,0.6,0
5,2,4,3.242,7,1.0,12.2,0.8,0
5,2,4,3.242,8,1.0,13.1,1.2,0
5,2,4,3.242,9,1.0,13.4,1.0,0
5,2,4,3.242,10,1.0,13.0,0.9,1
5,2,3,3.25,1,1.0,5.6,0.4,0
5,2,3,3.25,2,1.0,6.8,0.5,0
5,2,3,3.25,3,1.0,7.0,0.9,0
5,2,3,3.25,4,1.0,7.6,0.8,0
5,2,3,3.25,5,1.0,8.9,0.6,0
5,2,3,3.25,6,1.0,9.7,0.6,0
5,2,3,3.25,7,1.0,10.6,0.6,0
5,2,3,3.25,8,1.0,11.7,1.0,0
5,2,3,3.25,9,1.0,12.2,0.9,0
5,2,3,3.25,10,1.0,13.5,0.9,1
5,2,4,3.251,1,1.0,3.7,0.6,0
5,2,4,3.251,2,1.0,5.1,0.7,0
5,2,4,3.251,3,1.0,4.6,0.9,0
5,2,4,3.251,4,1.0,4.7,0.9,0
5,2,4,3.251,5,1.0,5.6,1.1,0
5,2,4,3.251,6,1.0,7.0,1.1,0
5,2,4,3.251,7,1.0,7.8,1.1,0
5,2,4,3.251,8,1.0,8.6,1.1,0
5,2,4,3.251,9,1.0,9.7,1.1,0
5,2,4,3.251,10,1.0,12.5,1.5,1
5,2,4,3.252,1,1.0,7.9,0.8,0
5,2,4,3.252,2,1.0,8.8,0.8,0
5,2,4,3.252,3,1.0,9.8,1.3,0
5,2,4,3.252,4,1.0,11.2,1.4,0
5,2,4,3.252,5,1.0,12.9,1.0,0
5,2,4,3.252,6,1.0,13.0,0.8,0
5,2,4,3.252,7,1.0,13.7,1.1,0
5,2,4,3.252,8,1.0,15.2,1.6,0
5,2,4,3.252,9,1.0,14.9,1.4,0
5,2,4,3.252,10,1.0,14.6,1.4,1
5,2,5,5.1,1,1.0,6.3,0.6,0
5,2,5,5.1,2,1.0,9.5,1.1,0
5,2,5,5.1,3,1.0,8.3,0.9,0
5,2,5,5.1,4,1.0,8.4,0.7,0
5,2,5,5.1,5,1.0,10.3,0.8,0
5,2,5,5.1,6,1.0,9.7,0.8,0
5,2,5,5.1,7,1.0,9.4,0.7,0
5,2,5,5.1,8,1.0,10.1,0.8,0
5,2,5,5.1,9,1.0,10.8,0.8,0
5,2,5,5.1,10,1.0,12.1,0.9,1
5,2,5,5.2,1,1.0,6.2,0.8,0
5,2,5,5.2,2,1.0,8.9,1.2,0
5,2,5,5.2,3,1.0,7.9,0.9,0
5,2,5,5.2,4,1.0,8.7,0.8,0
5,2,5,5.2,6,1.0,9.2,0.6,0
5,2,5,5.2,7,1.0,10.1,0.5,0
5,2,5,5.2,8,1.0,10.8,0.6,0
5,2,5,5.2,9,1.0,9.9,0.7,0
5,2,5,5.2,10,1.0,10.7,1.0,1
5,2,5,5.3,1,1.0,5.1,0.5,0
5,2,5,5.3,2,1.0,7.5,0.7,0
5,2,5,5.3,3,1.0,7.9,0.7,0
5,2,5,5.3,4,1.0,8.8,0.9,0
5,2,5,5.3,5,1.0,8.9,0.9,0
5,2,5,5.3,6,1.0,10.1,0.7,0
5,2,5,5.3,7,1.0,9.3,0.8,0
5,2,5,5.3,8,1.0,9.4,0.7,0
5,2,5,5.3,9,1.0,11.3,0.8,0
5,2,5,5.3,10,1.0,10.4,0.7,1
5,2,5,5.4,1,1.0,3.8,0.6,0
5,2,5,5.4,2,1.0,6.4,0.6,0
5,2,5,5.4,3,1.0,5.7,0.5,0
5,2,5,5.4,4,1.0,7.4,0.5,0
5,2,5,5.4,5,1.0,8.2,0.5,0
5,2,5,5.4,6,1.0,7.9,0.4,0
5,2,5,5.4,7,1.0,7.4,0.6,0
5,2,5,5.4,8,1.0,6.5,0.6,0
5,2,5,5.4,9,1.0,8.2,0.7,0
5,2,5,5.4,10,1.0,10.6,0.9,1
5,2,6,6.11,1,1.1,2.9,0.5,0
5,2,6,6.11,2,1.1,4.1,0.7,0
5,2,6,6.11,3,1.1,4.3,0.8,0
5,2,6,6.11,4,1.1,4.5,0.9,0
5,2,6,6.11,5,1.1,4.4,0.7,0
5,2,6,6.11,6,1.1,4.7,0.5,0
5,2,6,6.11,7,1.1,6.3,0.7,0
5,2,6,6.11,8,1.1,7.0,0.7,0
5,2,6,6.11,9,1.1,7.0,0.8,0
5,2,6,6.11,10,1.1,9.8,1.2,1
5,2,6,6.12,1,1.2,3.5,0.9,3
5,2,6,6.12,2,1.2,5.9,0.9,0
5,2,6,6.12,3,1.2,6.7,1.0,0
5,2,6,6.12,4,1.2,7.9,1.1,0
5,2,6,6.12,5,1.2,7.6,1.1,0
5,2,6,6.12,6,1.2,8.8,1.3,0
5,2,6,6.12,7,1.2,9.7,1.5,0
5,2,6,6.12,8,1.2,10.3,1.3,0
5,2,6,6.12,9,1.2,10.9,1.3,0
5,2,6,6.12,10,1.2,10.4,1.3,1
5,2,6,6.13,1,1.3,3.5,0.8,3
5,2,6,6.13,2,1.3,8.5,1.3,0
5,2,6,6.13,3,1.3,6.5,1.3,0
5,2,6,6.13,4,1.3,8.3,1.3,0
5,2,6,6.13,5,1.3,9.3,1.3,0
5,2,6,6.13,6,1.3,8.9,1.4,0
5,2,6,6.13,7,1.3,8.2,1.3,0
5,2,6,6.13,8,1.3,6.1,1.0,0
5,2,6,6.13,9,1.3,6.6,1.1,0
5,2,6,6.13,10,1.3,7.8,1.4,1
5,2,6,6.14,1,1.4,5.5,1.0,0
5,2,6,6.14,2,1.4,7.4,1.5,3
5,2,6,6.14,3,1.4,7.6,1.5,0
5,2,6,6.14,4,1.4,8.4,1.6,0
5,2,6,6.14,5,1.4,6.6,1.2,0
5,2,6,6.14,6,1.4,6.7,0.8,0
5,2,6,6.14,7,1.4,7.1,1.2,0
5,2,6,6.14,8,1.4,6.8,1.2,0
5,2,6,6.14,9,1.4,9.0,1.7,0
5,2,6,6.14,10,1.4,12.2,2.2,1
5,2,6,6.15,1,1.5,3.8,0.8,3
5,2,6,6.15,2,1.5,6.9,1.3,0
5,2,6,6.15,3,1.5,8.5,1.4,0
5,2,6,6.15,4,1.5,10.3,1.5,0
5,2,6,6.15,5,1.5,10.2,1.4,0
5,2,6,6.15,6,1.5,11.8,1.7,0
5,2,6,6.15,7,1.5,10.8,1.6,0
5,2,6,6.15,8,1.5,8.9,1.8,0
5,2,6,6.15,9,1.5,10.1,2.1,0
5,2,6,6.15,10,1.5,9.7,1.9,1
5,2,6,6.16,1,1.6,0.0,0.0,3
5,2,6,6.16,2,1.6,0.0,0.0,3
5,2,6,6.16,3,1.6,2.7,0.7,3
5,2,6,6.16,4,1.6,3.9,1.1,3
5,2,6,6.16,5,1.6,5.0,1.1,3
5,2,6,6.16,6,1.6,4.6,0.9,0
5,2,6,6.16,7,1.6,4.7,1.3,3
5,2,6,6.16,8,1.6,4.9,1.2,3
5,2,6,6.16,9,1.6,0.0,0.0,3
5,2,6,6.16,10,1.6,8.9,2.1,1
5,2,6,6.21,1,1.1,5.1,0.6,0
5,2,6,6.21,2,1.1,8.0,1.1,0
5,2,6,6.21,3,1.1,6.1,0.9,0
5,2,6,6.21,4,1.1,7.9,0.9,0
5,2,6,6.21,5,1.1,10.1,1.3,0
5,2,6,6.21,6,1.1,8.6,1.1,0
5,2,6,6.21,7,1.1,7.9,0.7,0
5,2,6,6.21,8,1.1,9.6,0.9,0
5,2,6,6.21,9,1.1,10.7,1.0,0
5,2,6,6.21,10,1.1,10.0,1.5,1
5,2,6,6.22,1,1.2,7.1,1.1,0
5,2,6,6.22,2,1.2,9.4,1.4,0
5,2,6,6.22,3,1.2,7.6,1.2,0
5,2,6,6.22,4,1.2,9.2,1.5,0
5,2,6,6.22,5,1.2,12.5,1.8,0
5,2,6,6.22,6,1.2,12.6,1.3,0
5,2,6,6.22,7,1.2,8.4,0.9,0
5,2,6,6.22,8,1.2,8.1,1.0,0
5,2,6,6.22,9,1.2,11.0,1.2,0
5,2,6,6.22,10,1.2,11.3,1.4,1
5,2,6,6.23,1,1.3,8.4,1.3,0
5,2,6,6.23,2,1.3,10.4,1.1,0
5,2,6,6.23,3,1.3,10.6,1.1,0
5,2,6,6.23,4,1.3,12.4,1.2,0
5,2,6,6.23,5,1.3,12.3,1.3,0
5,2,6,6.23,6,1.3,10.6,1.0,0
5,2,6,6.23,7,1.3,10.7,1.1,0
5,2,6,6.23,8,1.3,11.5,1.3,0
5,2,6,6.23,9,1.3,12.6,1.1,0
5,2,6,6.23,10,1.3,10.8,0.9,1
5,2,6,6.24,1,1.4,9.4,1.3,0
5,2,6,6.24,2,1.4,10.9,1.7,0
5,2,6,6.24,3,1.4,11.0,1.9,0
5,2,6,6.24,4,1.4,11.4,1.7,0
5,2,6,6.24,5,1.4,10.3,1.2,0
5,2,6,6.24,6,1.4,11.5,1.4,0
5,2,6,6.24,7,1.4,11.1,1.7,0
5,2,6,6.24,8,1.4,11.2,1.4,0
5,2,6,6.24,9,1.4,12.3,1.5,0
5,2,6,6.24,10,1.4,12.9,1.7,1
5,2,6,6.25,1,1.5,6.7,1.1,0
5,2,6,6.25,2,1.5,9.8,1.2,0
5,2,6,6.25,3,1.5,10.2,1.4,0
5,2,6,6.25,4,1.5,9.6,1.3,0
5,2,6,6.25,5,1.5,10.3,1.6,0
5,2,6,6.25,6,1.5,11.7,1.8,0
5,2,6,6.25,7,1.5,12.3,1.6,0
5,2,6,6.25,8,1.5,12.4,1.2,0
5,2,6,6.25,9,1.5,13.0,1.7,0
5,2,6,6.25,10,1.5,14.7,1.9,1
5,2,6,6.26,1,1.6,3.7,0.6,0
5,2,6,6.26,2,1.6,7.2,1.4,0
5,2,6,6.26,3,1.6,6.0,1.2,3
5,2,6,6.26,4,1.6,3.9,0.9,3
5,2,6,6.26,5,1.6,3.5,0.7,0
5,2,6,6.26,6,1.6,5.5,1.0,0
5,2,6,6.26,7,1.6,6.6,1.2,0
5,2,6,6.26,8,1.6,7.4,1.1,0
5,2,6,6.26,9,1.6,8.8,1.3,0
5,2,6,6.26,10,1.6,9.1,1.6,1
6,1,1,1.1,1,1.0,2.9,0.2,0
6,1,1,1.1,2,1.0,4.9,0.4,0
6,1,1,1.1,3,1.0,5.0,0.4,0
6,1,1,1.1,4,1.0,5.4,0.4,0
6,1,1,1.1,5,1.0,5.8,0.3,0
6,1,1,1.1,6,1.0,6.0,0.2,0
6,1,1,1.1,7,1.0,6.3,0.3,0
6,1,1,1.1,8,1.0,6.9,0.4,0
6,1,1,1.1,9,1.0,7.7,0.5,0
6,1,1,1.1,10,1.0,8.6,0.5,1
6,1,2,2.1,1,1.0,1.7,0.3,0
6,1,2,2.1,2,1.0,3.3,0.5,0
6,1,2,2.1,3,1.0,3.2,0.4,0
6,1,2,2.1,4,1.0,3.5,0.3,0
6,1,2,2.1,5,1.0,4.2,0.3,0
6,1,2,2.1,6,1.0,4.2,0.3,0
6,1,2,2.1,7,1.0,4.4,0.5,0
6,1,2,2.1,8,1.0,4.9,0.6,0
6,1,2,2.1,9,1.0,5.5,0.5,0
6,1,2,2.1,10,1.0,6.3,0.6,1
6,1,2,2.2,1,1.0,4.0,0.3,0
6,1,2,2.2,2,1.0,6.4,0.5,0
6,1,2,2.2,3,1.0,6.6,0.6,0
6,1,2,2.2,4,1.0,7.2,0.6,0
6,1,2,2.2,5,1.0,7.3,0.5,0
6,1,2,2.2,6,1.0,7.6,0.4,0
6,1,2,2.2,7,1.0,8.2,0.4,0
6,1,2,2.2,8,1.0,8.9,0.6,0
6,1,2,2.2,9,1.0,9.8,0.6,0
6,1,2,2.2,10,1.0,10.8,0.8,1
6,1,3,3.11,1,1.0,2.7,0.3,0
6,1,3,3.11,2,1.0,4.4,0.4,0
6,1,3,3.11,3,1.0,4.6,0.4,0
6,1,3,3.11,4,1.0,4.9,0.4,0
6,1,3,3.11,5,1.0,5.3,0.4,0
6,1,3,3.11,6,1.0,5.4,0.4,0
6,1,3,3.11,7,1.0,5.6,0.4,0
6,1,3,3.11,8,1.0,6.5,0.6,0
6,1,3,3.11,9,1.0,7.5,0.6,0
6,1,3,3.11,10,1.0,8.5,0.7,1
6,1,4,3.111,1,1.0,1.8,0.4,3
6,1,4,3.111,2,1.0,3.3,0.5,0
6,1,4,3.111,3,1.0,3.2,0.5,0
6,1,4,3.111,4,1.0,3.5,0.4,0
6,1,4,3.111,5,1.0,4.1,0.4,0
6,1,4,3.111,6,1.0,4.0,0.4,0
6,1,4,3.111,7,1.0,4.0,0.6,0
6,1,4,3.111,8,1.0,4.7,0.7,0
6,1,4,3.111,9,1.0,5.6,0.7,0
6,1,4,3.111,10,1.0,6.5,0.8,1
6,1,4,3.112,1,1.0,3.5,0.4,0
6,1,4,3.112,2,1.0,5.5,0.5,0
6,1,4,3.112,3,1.0,5.8,0.6,0
6,1,4,3.112,4,1.0,6.3,0.7,0
6,1,4,3.112,5,1.0,6.5,0.7,0
6,2,2,2.1,4,1.0,3.5,0.3,0
6,1,4,3.112,6,1.0,6.7,0.6,0
6,1,4,3.112,7,1.0,7.2,0.5,0
6,1,4,3.112,8,1.0,8.2,0.8,0
6,1,4,3.112,9,1.0,9.4,0.8,0
6,1,4,3.112,10,1.0,10.5,1.0,1
6,1,3,3.12,1,1.0,5.6,0.4,0
6,1,3,3.12,2,1.0,8.9,0.8,0
6,1,3,3.12,3,1.0,9.4,0.7,0
6,1,3,3.12,4,1.0,10.4,0.5,0
6,1,3,3.12,5,1.0,10.5,0.7,0
6,1,3,3.12,6,1.0,11.9,0.8,0
6,1,3,3.12,7,1.0,12.6,0.6,0
6,1,3,3.12,8,1.0,12.1,0.9,0
6,1,3,3.12,9,1.0,11.8,1.0,0
